9918
1,1092,0,294281,0,
1,1338,0,299086,0,
13,48,0,300422,0,
0,241,0,302664,0,
0,1635,0,303154,0,
0,1503,0,303208,0,
2,356,0,303226,0,
0,634,0,303647,0,
547,1,0,303896,0,
606,13,0,304301,0,
0,1779,0,304386,0,
607,28,0,304574,0,
2,471,0,305217,0,
0,610,0,305471,0,
12,46,0,308290,0,
0,150,0,308423,0,
13,425,0,313214,0,
587,8,0,313878,0,
0,1588,0,315856,0,
1,1783,0,315966,0,
296,1,0,318354,0,
591,44,0,318462,0,
3,352,0,319310,0,
1,846,0,319629,0,
2,351,0,319633,0,
593,14,0,319680,0,
0,1714,0,320003,0,
0,1365,0,320020,0,
0,1132,0,320031,0,
2,384,0,320422,0,
0,366,0,320589,0,
12,385,0,321412,0,
363,0,0,321471,0,
13,83,0,321491,0,
1,444,0,321775,0,
450,1,0,322348,0,
590,13,0,322513,0,
445,1,0,323231,0,
12,189,0,323295,0,
12,472,0,323457,0,
453,1,0,323487,0,
2,267,0,325344,0,
0,1288,0,326623,0,
1,1154,0,326978,0,
9,91,0,326991,0,
32,1,0,327181,0,
1,1779,0,327300,0,
12,405,0,328731,0,
0,991,0,329015,0,
2,213,0,329361,0,
0,1398,0,329717,0,
12,214,0,329744,0,
321,0,0,329805,0,
0,17,0,330243,0,
0,846,0,330256,0,
0,1490,0,330719,0,
2,74,0,330735,0,
12,113,0,332753,0,
580,9,0,332844,0,
12,82,0,332877,0,
12,465,0,333776,0,
620,6,0,334702,0,
2,17,0,335711,0,
592,15,0,336717,0,
12,419,0,336974,0,
612,25,0,337046,0,
593,42,0,337550,0,
2,1,0,338452,0,
0,1064,0,340471,0,
0,854,0,340610,0,
0,347,0,341188,0,
0,388,0,341213,0,
0,354,0,341215,0,
0,844,0,341303,0,
3,308,0,341404,0,
1,518,0,342010,0,
621,122,0,342117,0,
0,648,0,342239,0,
10,37,0,342524,0,
0,864,0,342590,0,
0,1157,0,342590,0,
591,58,0,342986,0,
2,142,0,344160,0,
2,161,0,344186,0,
2,153,0,344211,0,
585,18,0,344321,0,
0,412,0,344594,0,
0,1378,0,345064,0,
586,36,0,345093,0,
0,709,0,345315,0,
3,152,0,347069,0,
12,449,0,347088,0,
2,448,0,347089,0,
13,113,0,347103,0,
1,80,0,347899,0,
0,581,0,352291,0,
431,0,0,352573,0,
569,0,0,352573,0,
617,8,0,352573,0,
3,101,0,352686,0,
201,2,0,354128,9,
591,16,0,354585,0,
2,256,0,356515,0,
0,473,0,358958,0,
13,380,0,359391,0,
591,67,0,360502,0,
0,1006,0,362371,0,
2,95,0,364162,0,
621,249,0,365505,0,
2,305,0,368731,0,
2,258,0,368751,0,
2,404,0,369711,0,
0,591,0,369961,0,
0,544,0,372911,0,
12,231,0,373423,0,
2,135,0,373459,0,
0,664,0,374027,0,
0,885,0,374032,0,
0,443,0,374056,0,
0,517,0,374123,0,
0,746,0,374240,0,
0,590,0,374722,0,
0,859,0,374722,0,
0,740,0,374735,0,
0,459,0,374740,0,
0,221,0,374930,0,
2,345,0,375230,0,
12,346,0,375294,0,
0,417,0,375747,0,
12,187,0,376478,0,
0,884,0,376642,0,
0,179,0,380987,0,
1,993,0,385165,0,
2,306,0,386113,0,
12,357,0,387582,0,
3,181,0,387974,0,
3,167,0,388751,0,
12,257,0,389283,0,
595,17,0,390017,0,
0,281,0,390144,0,
0,340,0,390203,0,
12,268,0,390752,0,
0,439,0,391056,0,
0,594,0,391128,0,
12,352,0,391184,0,
297,2,0,392660,9,
0,584,0,392916,0,
0,309,0,394781,0,
2,427,0,394897,0,
0,1494,0,395183,0,
2,244,0,396929,0,
0,520,0,397147,0,
614,39,0,397378,0,
12,245,0,397735,0,
2,240,0,398240,0,
2,472,0,399313,0,
6,118,0,399656,0,
12,35,0,405389,0,
0,1641,0,405800,0,
0,1563,0,406755,0,
8,5,0,407426,0,
12,241,0,407520,0,
13,324,0,407523,0,
590,27,0,408521,0,
561,0,0,408840,0,
565,0,0,408840,0,
594,21,0,409550,0,
620,7,0,419050,0,
2,421,0,419467,0,
12,162,0,423168,0,
587,16,0,423323,0,
2,31,0,424872,0,
124,2,0,425981,11,
0,521,0,426046,0,
0,375,0,426048,0,
12,142,0,426088,0,
0,595,0,426242,0,
0,668,0,426242,0,
0,277,0,426826,0,
0,866,0,427275,0,
0,1608,0,427927,0,
0,889,0,428515,0,
0,1533,0,428568,0,
2,131,0,428951,0,
1,398,0,429814,0,
0,646,0,431165,0,
620,171,0,432984,0,
9,95,0,434577,0,
0,75,0,439508,0,
0,149,0,440742,0,
0,993,0,440843,0,
2,6,0,441554,0,
612,10,0,447149,0,
614,35,0,447602,0,
592,8,0,448340,0,
3,316,0,448465,0,
278,2,0,448643,7,
614,13,0,449181,0,
230,1,0,449879,0,
405,1,0,450472,0,
12,306,0,450586,0,
1,601,0,450948,0,
3,122,0,450966,0,
3,174,0,452049,0,
2,197,0,452234,0,
2,188,0,452482,0,
587,10,0,453351,0,
607,8,0,454534,0,
13,416,0,454767,0,
13,296,0,455041,0,
12,76,0,455042,0,
12,196,0,455762,0,
0,755,0,455874,0,
0,556,0,455883,0,
0,1194,0,455955,0,
3,232,0,456111,0,
0,1003,0,456683,0,
2,219,0,457089,0,
1,1711,0,457710,0,
1,1486,0,467393,0,
8,133,0,473149,0,
0,1331,0,473214,0,
398,2,0,474961,0,
5,31,0,476801,0,
191,1,0,480297,0,
592,54,0,482514,0,
1,50,0,483150,0,
2,186,0,485009,0,
7,46,0,487075,0,
0,346,0,487947,0,
0,287,0,488114,0,
9,56,0,488442,0,
1,330,0,488604,0,
0,113,0,488627,0,
12,307,0,492571,0,
130,0,0,492592,0,
0,330,0,497664,0,
13,385,0,499970,0,
1,640,0,500290,0,
499,0,0,500930,0,
1,176,0,500993,0,
3,462,0,501020,0,
3,286,0,501129,0,
612,21,0,501389,0,
1,314,0,503182,0,
1,360,0,503234,0,
0,1299,0,504879,0,
13,40,0,505069,0,
13,409,0,506094,0,
0,1356,0,506175,0,
1,1447,0,507631,0,
33,0,0,508318,0,
4,18,0,509037,0,
491,0,0,510088,0,
0,1055,0,512095,0,
0,829,0,512131,0,
3,180,0,512390,0,
0,905,0,512520,0,
13,120,0,512607,0,
438,1,0,512812,0,
6,99,0,512851,0,
12,358,0,512864,0,
3,13,0,513879,0,
13,199,0,514438,0,
371,1,0,515171,0,
11,10,0,515392,0,
2,90,0,516192,0,
13,62,0,516312,0,
0,416,0,516382,0,
3,196,0,516526,0,
0,466,0,516814,0,
0,1397,0,516814,0,
12,62,0,516996,0,
612,11,0,517046,0,
0,362,0,517131,0,
612,28,0,517206,0,
3,86,0,517551,0,
104,0,0,518974,0,
104,2,0,518974,10,
1,299,0,519128,0,
494,1,0,519365,0,
9,109,0,519822,0,
13,76,0,520018,0,
8,138,0,520079,0,
617,58,0,520122,0,
616,28,0,521239,0,
1,825,0,523590,0,
13,106,0,523986,0,
1,897,0,526542,0,
8,16,0,526767,0,
484,2,0,528363,9,
372,2,0,528371,0,
12,294,0,528423,0,
2,293,0,528487,0,
1,379,0,529338,0,
0,639,0,529492,0,
2,149,0,529578,0,
0,483,0,529664,0,
0,489,0,529667,0,
0,737,0,529686,0,
13,286,0,530490,0,
1,786,0,531407,0,
1,338,0,531798,0,
12,60,0,532667,0,
0,1515,0,532865,0,
1,1122,0,533070,0,
116,2,0,533442,11,
2,313,0,533505,0,
0,492,0,533524,0,
3,115,0,535446,0,
1,1195,0,535545,0,
1,633,0,535874,0,
10,42,0,536016,0,
2,59,0,536122,0,
0,1571,0,536539,0,
1,768,0,537402,0,
1,730,0,537774,0,
0,297,0,539152,0,
13,467,0,542126,0,
1,26,0,543889,0,
1,1550,0,544649,0,
595,34,0,544996,0,
593,48,0,546927,0,
260,1,0,547744,0,
617,46,0,547951,0,
0,712,0,549908,0,
510,1,0,550460,0,
1,1273,0,551490,0,
1,930,0,551890,0,
1,1049,0,551899,0,
1,1330,0,551905,0,
1,1199,0,551906,0,
8,145,0,552607,0,
1,803,0,553103,0,
1,950,0,553135,0,
471,1,0,553154,0,
1,1059,0,554198,0,
1,467,0,554783,0,
1,420,0,555552,0,
1,455,0,556358,0,
1,1130,0,556471,0,
1,1025,0,556478,0,
63,0,0,556528,0,
1,568,0,556782,0,
5,73,0,560289,0,
9,67,0,560831,0,
1,97,0,561551,0,
9,69,0,561887,0,
1,587,0,562222,0,
1,759,0,562222,0,
1,88,0,564547,0,
3,27,0,564942,0,
0,703,0,565330,0,
612,46,0,567950,0,
2,371,0,568971,0,
0,1080,0,569303,0,
12,338,0,570350,0,
1,510,0,571198,0,
1,871,0,572335,0,
434,2,0,574499,0,
1,61,0,575766,0,
583,0,0,575770,0,
621,199,0,578574,0,
12,41,0,579552,0,
1,849,0,582133,0,
1,794,0,582138,0,
1,1020,0,582914,0,
482,1,0,583361,0,
0,1271,0,584658,0,
0,1135,0,586482,0,
10,17,0,586878,0,
1,1024,0,586991,0,
6,56,0,588298,0,
0,913,0,588754,0,
1,1388,0,588759,0,
1,893,0,588942,0,
1,973,0,589510,0,
0,1483,0,590879,0,
1,1392,0,591918,0,
614,53,0,594022,0,
2,120,0,594030,0,
10,48,0,594598,0,
1,915,0,594746,0,
2,425,0,595610,0,
0,367,0,595667,0,
620,168,0,596909,0,
4,72,0,598126,0,
1,685,0,598620,0,
1,622,0,598842,0,
590,43,0,599143,0,
1,459,0,599182,0,
2,23,0,599739,0,
1,1438,0,603183,0,
1,1440,0,603245,0,
620,155,0,604577,0,
592,37,0,605018,0,
475,0,0,605630,0,
13,293,0,605892,0,
620,92,0,614505,0,
620,151,0,614569,0,
8,37,0,619795,0,
2,361,0,620442,0,
2,411,0,632026,0,
620,102,0,632678,0,
8,141,0,634215,0,
620,2,0,644094,0,
1,934,0,644127,0,
3,44,0,645956,0,
0,1443,0,647250,0,
612,37,0,650446,0,
1,423,0,653114,0,
288,0,0,655244,0,
3,317,0,655766,0,
13,269,0,656278,0,
7,99,0,657297,0,
1,254,0,657722,0,
3,473,0,658351,0,
12,299,0,664587,0,
2,298,0,664642,0,
1,1332,0,666113,0,
1,901,0,669179,0,
2,122,0,669837,0,
585,8,0,669864,0,
566,0,0,670893,0,
0,1361,0,671176,0,
220,1,0,671736,0,
320,0,0,673097,0,
0,1661,0,673537,0,
612,30,0,680849,0,
12,325,0,683758,0,
18,2,0,688128,9,
1,717,0,689631,0,
1,839,0,690106,0,
0,1468,0,691944,0,
1,1011,0,691962,0,
620,80,0,692269,0,
12,20,0,694784,0,
0,306,0,696169,0,
7,117,0,708739,0,
3,98,0,710041,0,
620,187,0,713181,0,
9,22,0,713868,0,
538,1,0,714063,0,
1,1145,0,714549,0,
2,475,0,714817,0,
1,775,0,716159,0,
13,140,0,716925,0,
1,1376,0,717854,0,
1,787,0,718263,0,
13,235,0,718782,0,
13,224,0,718878,0,
1,203,0,719760,0,
3,36,0,719866,0,
1,1304,0,720514,0,
9,145,0,720787,0,
1,1600,0,720865,0,
616,26,0,729144,0,
612,26,0,729162,0,
614,36,0,729222,0,
1,866,0,730911,0,
0,1594,0,730915,0,
4,14,0,732751,0,
9,72,0,733114,0,
0,1536,0,733839,0,
0,775,0,735054,0,
4,43,0,735055,0,
0,1069,0,735135,0,
620,232,0,735890,0,
586,32,0,738506,0,
1,1383,0,741818,0,
0,410,0,743104,0,
620,28,0,743501,0,
594,18,0,744265,0,
1,706,0,744334,0,
1,696,0,744762,0,
1,136,0,744820,0,
4,32,0,745402,0,
1,592,0,745422,0,
1,1325,0,746494,0,
620,227,0,747629,0,
12,9,0,748879,0,
2,147,0,749378,0,
1,909,0,749959,0,
0,1665,0,756884,0,
1,267,0,759614,0,
0,542,0,760020,0,
1,667,0,762272,0,
1,808,0,762318,0,
617,57,0,762320,0,
9,80,0,762526,0,
13,297,0,763311,0,
1,93,0,763934,0,
2,354,0,766018,0,
0,1219,0,768590,0,
1,896,0,769862,0,
0,742,0,774248,0,
12,476,0,774273,0,
1,101,0,774281,0,
12,23,0,774847,0,
12,167,0,774978,0,
1,1354,0,775016,0,
13,270,0,775486,0,
614,41,0,778318,0,
1,1241,0,778357,0,
2,467,0,779303,0,
2,140,0,779329,0,
380,1,0,779504,0,
13,289,0,779695,0,
0,24,0,779991,0,
12,149,0,781201,0,
1,391,0,781267,0,
9,30,0,781305,0,
13,112,0,782150,0,
617,19,0,783610,0,
1,1230,0,783768,0,
1,1144,0,786101,0,
113,1,0,786428,0,
8,49,0,786644,0,
475,1,0,787443,0,
291,1,0,788519,0,
148,1,0,789668,0,
617,48,0,790465,0,
0,1293,0,791430,0,
7,123,0,791534,0,
0,1493,0,791826,0,
591,69,0,791954,0,
620,194,0,793077,0,
10,51,0,793500,0,
594,39,0,796157,0,
448,1,0,797484,0,
3,444,0,797679,0,
1,1402,0,798594,0,
1,1436,0,798599,0,
621,131,0,799639,0,
506,1,0,801580,0,
277,2,0,801736,9,
1,779,0,802174,0,
1,572,0,802175,0,
616,30,0,803793,0,
7,109,0,804878,0,
94,2,0,805260,8,
8,10,0,806515,0,
13,443,0,812060,0,
138,1,0,813103,0,
3,49,0,814063,0,
12,324,0,816381,0,
584,23,0,816430,0,
8,51,0,817114,0,
1,163,0,817403,0,
58,1,0,818988,0,
0,307,0,821329,0,
598,0,0,824034,0,
148,0,0,829392,0,
0,902,0,829646,0,
6,31,0,831693,0,
616,46,0,834063,0,
9,59,0,837614,0,
1,1283,0,838574,0,
113,2,0,838655,0,
1,1114,0,839811,0,
595,67,0,841443,0,
274,2,0,842892,10,
530,1,0,843823,0,
0,691,0,843868,0,
0,23,0,844029,0,
607,9,0,844375,0,
620,252,0,844951,0,
1,1451,0,845051,0,
1,1074,0,845310,0,
1,224,0,845597,0,
327,1,0,846389,0,
1,1507,0,846399,0,
13,426,0,847546,0,
0,47,0,848130,0,
1,946,0,848338,0,
621,152,0,849342,0,
595,38,0,851850,0,
219,0,0,851889,0,
0,910,0,852436,0,
0,1582,0,852830,0,
12,468,0,852996,0,
12,354,0,853486,0,
2,283,0,854496,0,
606,15,0,854881,0,
12,37,0,856936,0,
0,536,0,858251,0,
3,448,0,858308,0,
0,682,0,858674,0,
1,1136,0,861190,0,
1,1171,0,863106,0,
374,2,0,864500,0,
13,214,0,864543,0,
13,321,0,864777,0,
12,375,0,865390,0,
13,126,0,866030,0,
0,1089,0,866510,0,
0,1195,0,867658,0,
1,807,0,868316,0,
0,1392,0,868624,0,
4,25,0,868809,0,
0,689,0,869074,0,
0,1349,0,869439,0,
0,1746,0,869496,0,
2,323,0,869551,0,
0,1753,0,869569,0,
0,1019,0,869659,0,
4,26,0,869696,0,
8,26,0,869928,0,
1,1553,0,870331,0,
0,1740,0,870555,0,
0,655,0,870709,0,
394,0,0,870719,0,
0,488,0,871335,0,
0,107,0,871948,0,
621,229,0,873239,0,
47,1,0,874838,0,
13,192,0,877054,0,
271,0,0,884438,0,
0,1153,0,886676,0,
0,464,0,886759,0,
211,0,0,891139,0,
12,491,0,895294,0,
621,257,0,896673,0,
176,2,0,898114,9,
0,1377,0,898772,0,
0,650,0,899602,0,
0,793,0,899792,0,
212,0,0,901293,0,
226,2,0,901313,9,
1,793,0,902977,0,
616,37,0,904334,0,
0,1526,0,910046,0,
593,11,0,910120,0,
0,1617,0,913478,0,
0,1668,0,914087,0,
324,2,0,914305,9,
617,17,0,915323,0,
1,967,0,915508,0,
0,1470,0,915971,0,
1,259,0,916371,0,
97,3,0,916491,0,
1,110,0,918095,0,
12,249,0,918736,0,
0,1162,0,919354,0,
585,9,0,919551,0,
0,532,0,919598,0,
144,0,0,920459,0,
0,1252,0,920788,0,
12,327,0,921410,0,
0,21,0,921431,0,
8,35,0,921496,0,
1,1493,0,922072,0,
6,121,0,923150,0,
621,168,0,923685,0,
621,175,0,924122,0,
591,1,0,924950,0,
5,36,0,926495,0,
621,259,0,927727,0,
620,118,0,928327,0,
355,1,0,930296,0,
5,65,0,935711,0,
1,260,0,939067,0,
584,11,0,939374,0,
620,12,0,945112,0,
6,79,0,952513,0,
0,422,0,953494,0,
0,570,0,953555,0,
0,1402,0,953556,0,
361,1,0,953647,0,
6,105,0,959550,0,
539,0,0,959583,0,
1,1181,0,963823,0,
0,745,0,971470,0,
13,475,0,972794,0,
93,2,0,973126,8,
3,105,0,974921,0,
12,26,0,974931,0,
1,1203,0,975247,0,
1,1400,0,975266,0,
13,222,0,975763,0,
1,213,0,978939,0,
0,660,0,979025,0,
1,378,0,981065,0,
1,275,0,981946,0,
1,234,0,982717,0,
519,0,0,983040,0,
439,4,0,983794,9,
123,2,0,983937,8,
596,0,0,985784,0,
266,2,0,992359,10,
288,1,0,995136,0,
0,1558,0,996482,0,
620,242,0,996776,0,
8,130,0,997265,0,
1,1277,0,1002895,0,
1,1335,0,1003678,0,
1,1015,0,1003722,0,
1,1064,0,1003930,0,
1,524,0,1003962,0,
535,1,0,1004858,0,
244,1,0,1004917,0,
1,431,0,1006922,0,
1,534,0,1009550,0,
1,1364,0,1009571,0,
1,811,0,1010964,0,
1,105,0,1015119,0,
1,247,0,1015260,0,
278,1,0,1016246,0,
172,1,0,1016736,0,
1,1760,0,1023359,0,
118,1,0,1023920,0,
9,76,0,1025354,0,
167,1,0,1025683,0,
1,411,0,1027066,0,
13,365,0,1027977,0,
1,773,0,1029039,0,
617,29,0,1029058,0,
124,0,0,1029952,0,
0,235,0,1030532,0,
7,25,0,1030871,0,
56,3,0,1032447,0,
96,3,0,1032447,0,
162,3,0,1032447,0,
448,3,0,1032447,0,
464,3,0,1032447,0,
0,524,0,1036347,0,
1,1108,0,1036719,0,
11,44,0,1037311,0,
0,1502,0,1038798,0,
1,1746,0,1042557,0,
1,922,0,1043783,0,
6,119,0,1044388,0,
617,18,0,1045535,0,
1,1261,0,1045694,0,
1,1500,0,1045903,0,
10,29,0,1047360,0,
222,1,0,1047901,0,
1,13,0,1048484,0,
88,0,0,1048570,0,
0,1039,0,1049473,0,
0,291,0,1049678,0,
0,84,0,1049862,0,
146,1,0,1049872,0,
607,15,0,1050202,0,
595,8,0,1051530,0,
1,1118,0,1053630,0,
2,178,0,1054014,0,
0,386,0,1055519,0,
2,434,0,1055633,0,
0,1472,0,1055940,0,
392,1,0,1056979,0,
4,59,0,1056992,0,
12,229,0,1057857,0,
1,232,0,1058298,0,
12,400,0,1058977,0,
1,1205,0,1059834,0,
3,216,0,1060125,0,
621,191,0,1060338,0,
522,0,0,1060928,0,
0,816,0,1062888,0,
0,963,0,1065819,0,
205,0,0,1065853,0,
0,342,0,1067983,0,
258,3,0,1068621,11,
1,1123,0,1069956,0,
4,28,0,1071173,0,
13,136,0,1073391,0,
179,1,0,1077055,0,
84,2,0,1077536,9,
12,490,0,1080888,0,
1,310,0,1090870,0,
0,71,0,1094848,0,
0,1221,0,1095647,0,
0,1243,0,1096214,0,
446,1,0,1096492,0,
152,2,0,1097766,9,
187,1,0,1100374,0,
592,1,0,1101353,0,
0,344,0,1111059,0,
9,33,0,1111937,0,
9,98,0,1113398,0,
1,169,0,1114516,0,
563,1,0,1114567,0,
1,810,0,1115357,0,
3,406,0,1116113,0,
0,433,0,1118330,0,
12,5,0,1119876,0,
1,68,0,1125798,0,
2,296,0,1126225,0,
8,50,0,1126792,0,
0,1342,0,1127163,0,
0,103,0,1127880,0,
1,21,0,1133937,0,
1,1698,0,1133956,0,
3,467,0,1140639,0,
0,1169,0,1144215,0,
0,1570,0,1147604,0,
607,58,0,1148563,0,
13,179,0,1151166,0,
0,1387,0,1156990,0,
13,123,0,1159246,0,
64,1,0,1160444,0,
12,393,0,1161231,0,
22,5,0,1162810,0,
12,401,0,1163088,0,
0,1569,0,1163984,0,
549,0,0,1165128,0,
0,1448,0,1167067,0,
13,175,0,1167170,0,
0,1295,0,1167455,0,
0,460,0,1171533,0,
13,318,0,1171650,0,
13,145,0,1172489,0,
0,1674,0,1176592,0,
0,1276,0,1177115,0,
0,12,0,1177441,0,
4,39,0,1179006,0,
12,320,0,1182688,0,
590,68,0,1184667,0,
12,473,0,1185745,0,
0,279,0,1187502,0,
0,1137,0,1188598,0,
13,59,0,1189702,0,
13,419,0,1192173,0,
0,860,0,1193235,0,
1,1731,0,1200715,0,
1,1582,0,1204110,0,
1,293,0,1211422,0,
0,546,0,1212800,0,
0,499,0,1213455,0,
0,1087,0,1213455,0,
8,70,0,1218227,0,
1,645,0,1221822,0,
13,449,0,1234926,0,
2,443,0,1238545,0,
13,326,0,1240796,0,
12,83,0,1241825,0,
12,452,0,1242323,0,
2,228,0,1242753,0,
2,357,0,1243028,0,
1,1212,0,1244533,0,
1,33,0,1252862,0,
9,133,0,1253189,0,
493,0,0,1254936,0,
616,18,0,1255955,0,
1,341,0,1257168,0,
5,69,0,1261812,0,
1,1619,0,1264084,0,
13,329,0,1265658,0,
0,852,0,1266395,0,
1,976,0,1266618,0,
1,737,0,1266704,0,
0,778,0,1267688,0,
1,321,0,1267693,0,
3,2,0,1268027,0,
0,1391,0,1268676,0,
1,435,0,1269060,0,
1,1778,0,1269665,0,
1,137,0,1269954,0,
0,1196,0,1269971,0,
0,1467,0,1269985,0,
1,1701,0,1270070,0,
9,100,0,1273508,0,
12,111,0,1273985,0,
5,9,0,1275152,0,
0,1355,0,1276014,0,
1,855,0,1277629,0,
1,862,0,1277882,0,
586,0,0,1278035,0,
2,488,0,1284667,0,
1,265,0,1286324,0,
13,428,0,1286416,0,
436,1,0,1286956,0,
0,1709,0,1289167,0,
2,246,0,1289184,0,
1,70,0,1289858,0,
0,1081,0,1291512,0,
515,0,0,1291679,0,
0,1676,0,1291818,0,
612,61,0,1292571,9,
514,1,0,1297929,0,
3,485,0,1299374,0,
3,172,0,1301390,0,
3,319,0,1301487,0,
13,458,0,1303260,0,
3,447,0,1306263,0,
141,1,0,1307848,0,
13,424,0,1310609,0,
115,1,0,1310834,0,
150,0,0,1312342,0,
485,0,0,1314783,0,
621,236,0,1315736,0,
1,777,0,1319808,0,
607,47,0,1320615,0,
